date,fed,y2,y5,y10,fed_fitted_p,y2_q_sse,y5_q_sse,y10_q_sse,y2_q_ratio,y5_q_ratio,y10_q_ratio
2007-06-29,0.0525,0.0486,0.0492,0.0501999999999999,0.0521454804767774,0.050935428026041195,0.049085382449590056,0.04697504852772374,0.05259851086636477,0.05260949612892355,0.05232029524777104
2007-07-31,0.0525,0.0452,0.0455999999999999,0.0474,0.0521454804767774,0.050935428026041195,0.049085382449590056,0.04697504852772374,0.05259851086636477,0.05260949612892355,0.05232029524777104
2007-08-31,0.0525,0.0412999999999999,0.0424,0.0453,0.0521454804767774,0.050935428026041195,0.049085382449590056,0.04697504852772374,0.05259851086636477,0.05260949612892355,0.05232029524777104
2007-09-28,0.0475,0.0398,0.0424,0.0458999999999999,0.0521454804767774,0.04670808853648565,0.04573770431504105,0.04459586941828129,0.047712106925272835,0.04788709530201628,0.04785513694850111
2007-10-31,0.045,0.0395,0.0417,0.0447,0.047193127150096464,0.04459441879170788,0.04406386524776655,0.04340627986356006,0.04526890495472686,0.04552589488856264,0.04562255779886614
2007-11-30,0.045,0.0299,0.0338,0.0394,0.044716950486755995,0.04459441879170788,0.04406386524776655,0.04340627986356006,0.04526890495472686,0.04552589488856264,0.04562255779886614
2007-12-31,0.0425,0.0305,0.0344,0.0401999999999999,0.044716950486755995,0.04248074904693011,0.042390026180492056,0.04221669030883883,0.0428257029841809,0.04316469447510901,0.04338997864923118
2008-01-31,0.03,0.0209,0.0276,0.0359,0.042240773823415526,0.03191240032304125,0.034020830844119554,0.0362687425352327,0.030609693131451034,0.031358692407840824,0.03222708290105636
2008-02-29,0.03,0.0162,0.0247,0.0351,0.029859890506713175,0.03191240032304125,0.034020830844119554,0.0362687425352327,0.030609693131451034,0.031358692407840824,0.03222708290105636
2008-03-31,0.0225,0.0158,0.0243999999999999,0.0341,0.029859890506713175,0.02557139108870793,0.02899931364229606,0.03269997387106902,0.023280087219813124,0.024275091167479917,0.025529345452151464
2008-04-30,0.02,0.0225,0.0301,0.0373,0.022431360516691763,0.023457721343930156,0.027325474575021557,0.0315103843163478,0.020836885249267155,0.021913890754026284,0.023296766302516498
2008-05-30,0.02,0.0264,0.0342,0.0406,0.019955183853351294,0.023457721343930156,0.027325474575021557,0.0315103843163478,0.020836885249267155,0.021913890754026284,0.023296766302516498
2008-06-30,0.02,0.0262,0.0333,0.0397,0.019955183853351294,0.023457721343930156,0.027325474575021557,0.0315103843163478,0.020836885249267155,0.021913890754026284,0.023296766302516498
2008-07-31,0.02,0.0250999999999999,0.0324,0.0395,0.019955183853351294,0.023457721343930156,0.027325474575021557,0.0315103843163478,0.020836885249267155,0.021913890754026284,0.023296766302516498
2008-08-29,0.02,0.0237,0.0308999999999999,0.0381,0.019955183853351294,0.023457721343930156,0.027325474575021557,0.0315103843163478,0.020836885249267155,0.021913890754026284,0.023296766302516498
